============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  K(15.2 GeV) ==> Podk³adka+Tarcza(  23 um) ================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 9412 19 .1519037E+11   2300012E-01 -.5503E+01  .7812E+01   .9999999 -.0001069  .0001071
T 9413 19 .1518978E+11   2300015E-01 -.1997E+01 -.1460E+01   .9999999  .0000976  .0000301
T 9414 19 .1518942E+11   2300005E-01 -.3557E+01 -.4988E+01   .9999999 -.0000063 -.0001099
T 9415 19 .1519023E+11   2300001E-01  .6629E+01 -.3876E+01   .9999999  .0000851 -.0000327
T 9416 19 .1519057E+11   2300004E-01  .8966E+01  .8001E+01   .9999999  .0002145  .0001503
T 9417 19 .1518912E+11   2300019E-01 -.2775E+01 -.7171E+01   .9999999 -.0000429 -.0000832
T 9418 19 .1519065E+11   2300008E-01  .8289E+01 -.4467E+01   .9999999  .0002519 -.0001102
T 9419 19 .1518840E+11   2300007E-01 -.1759E+02 -.1286E+02   .9999999 -.0001769  .0000277
T 9420 19 .1519095E+11   2300019E-01  .1088E+02 -.2002E+02   .9999999  .0000837 -.0000575
T 9421 19 .1519020E+11   2300018E-01  .2245E+02  .1053E+02   .9999999  .0001683  .0001081
T 9422 19 .1518939E+11   2300012E-01  .1778E+01  .1401E+02   .9999999  .0000604  .0002008
T 9423 19 .1518985E+11   2300002E-01  .1053E+02 -.4409E+01   .9999999  .0002022 -.0001331
T 9424 19 .1519036E+11   2300022E-01 -.9446E+01  .1376E+02   .9999999 -.0001125  .0002722
T 9425 19 .1519101E+11   2300010E-01 -.5719E+01 -.2212E+02   .9999999 -.0000357 -.0002655
T 9426 19 .1518958E+11   2300000E-01 -.3854E+01  .1189E+02   .9999999  .0000268  .0001025
T 9427 19 .1519104E+11   2300009E-01 -.8022E+01  .1081E+02   .9999999 -.0001010  .0000902
T 9428 19 .1518928E+11   2300000E-01  .2389E+00  .6860E+01   .9999999  .0000685 -.0000151
T 9429 19 .1518907E+11   2300019E-01 -.6058E+01  .9413E+00   .9999999 -.0000478  .0000987
T 9430 19 .1519048E+11   2300013E-01 -.3165E-01  .1639E+02   .9999999 -.0002684  .0003120
T 9431 19 .1518990E+11   2300007E-01  .2944E+01 -.8099E+01   .9999999  .0000256 -.0001057
T 9432 19 .1518969E+11   2300004E-01 -.7275E+01  .1535E+02   .9999999 -.0002240  .0001779
T 9433 19 .1518982E+11   2300022E-01  .9075E+00  .1883E+01   .9999999  .0000582 -.0000209
T 9434 19 .1519068E+11   2300016E-01  .8812E+01 -.5528E+01   .9999999  .0002374 -.0000976
T 9435 19 .1518850E+11   2300004E-01  .1022E+02 -.1185E+01   .9999999  .0001621  .0000743
T 9436 19 .1519070E+11   2300018E-01 -.6704E+01 -.1129E+02   .9999999 -.0000767 -.0001823
T 9437 19 .1518935E+11   2300001E-01 -.1183E+02 -.1243E+02   .9999999  .0000225 -.0001601
T 9438 19 .1518998E+11   2300022E-01 -.1835E+02  .1252E+02   .9999999 -.0001798  .0002391
T 9439 19 .1518956E+11   2300014E-01 -.2054E+01 -.1022E+02   .9999999  .0001755 -.0001658
T 9440 19 .1518945E+11   2300017E-01  .1527E+02 -.2027E+02   .9999999 -.0000946 -.0002068
T 9441 19 .1518965E+11   2300018E-01 -.1794E+02 -.3092E+01   .9999999 -.0002694 -.0001689
T 9442 19 .1518820E+11   2300016E-01 -.2564E+02  .4818E+01   .9999999 -.0003886  .0000907
T 9443 19 .1518965E+11   2300019E-01  .1431E+02  .6442E+01   .9999999  .0001646  .0000117
T 9444 19 .1519026E+11   2300001E-01  .4449E+01  .1330E+02   .9999999  .0000593  .0003319
T 9445 19 .1518994E+11   2300013E-01 -.3505E+01  .1466E+02   .9999999 -.0000222  .0002756
T 9446 19 .1519001E+11   2300010E-01  .2355E+02 -.8074E+01   .9999999  .0002400 -.0001523
T 9447 19 .1518948E+11   2300020E-01 -.9838E+01  .1206E+02   .9999999 -.0001302  .0001286
T 9448 19 .1519121E+11   2300005E-01  .1791E+02  .1596E+02   .9999999  .0002432  .0000691
T 9449 19 .1519132E+11   2300020E-01 -.3626E+01 -.3533E+01   .9999999 -.0000968 -.0000261
T 9450 19 .1519063E+11   2300005E-01  .2320E+02 -.6552E+01   .9999999  .0002615 -.0000270
T 9451 19 .1519016E+11   2300020E-01 -.2371E+02  .2219E+00   .9999999 -.0002813 -.0000439
T 9452 19 .1519012E+11   2300014E-01  .9317E+01  .5812E+00   .9999999  .0000928  .0000744
T 9453 19 .1518925E+11   2300018E-01 -.9858E+01  .2718E+00   .9999999 -.0001804 -.0000338
T 9454 19 .1518970E+11   2300012E-01  .2684E+02 -.6967E+01   .9999999  .0001593  .0000486
T 9455 19 .1519004E+11   2300016E-01 -.6616E+01 -.2925E+01   .9999999 -.0002132 -.0001544
T 9456 19 .1518839E+11   2300006E-01  .4775E+01  .2345E+01   .9999999  .0000084  .0000171
T 9457 19 .1518917E+11   2300021E-01  .9641E+00 -.5436E+01   .9999999  .0001805 -.0001517
T 9458 19 .1518920E+11   2300021E-01 -.4477E+01  .6389E+01   .9999999 -.0001380  .0002935
T 9459 19 .1519004E+11   2300003E-01  .3060E+00 -.5905E+01   .9999999 -.0000782 -.0001164
T 9460 19 .1518994E+11   2300006E-01 -.1386E+02  .1552E+02   .9999999 -.0002014  .0001304
T 9461 19 .1518970E+11   2300006E-01  .2127E+01 -.6379E+01   .9999999  .0000649 -.0000491
T 9462 19 .1519116E+11   2300013E-01  .2311E+01 -.6711E+00   .9999999  .0000558  .0000531
T 9463 19 .1519050E+11   2300012E-01 -.5699E+01  .3507E+01   .9999999 -.0001681  .0000884
T 9464 19 .1518898E+11   2300019E-01  .5315E+01 -.1574E+02   .9999999 -.0004763  .0001199
T 9465 19 .1519022E+11   2300007E-01  .3259E+01 -.1246E+02   .9999999 -.0000362 -.0000441
T 9466 19 .1518929E+11   2300011E-01  .1739E+02  .4841E+01   .9999999  .0001509  .0000974
T 9467 19 .1519079E+11   2300003E-01  .4712E+01 -.9676E+01   .9999999 -.0000908 -.0000638
T 9468 19 .1519042E+11   2300019E-01  .1661E+02  .9565E+01   .9999999  .0001645  .0000374
T 9469 19 .1518898E+11   2300006E-01 -.1152E+02 -.1767E+02   .9999996 -.0006548 -.0005545
T 9470 19 .1518900E+11   2300005E-01 -.6488E+01 -.2421E+02   .9999999 -.0001204 -.0003037
T 9471 19 .1518952E+11   2300003E-01 -.3785E+00  .6572E-01   .9999999  .0000072 -.0000029
T 9472 19 .1519026E+11   2300002E-01 -.8167E+01 -.6474E+00   .9999999 -.0001210  .0000238
T 9473 19 .1519059E+11   2300017E-01  .1014E+02  .5734E+01   .9999999  .0002177  .0000928
T 9474 19 .1518981E+11   2300014E-01 -.3308E+01 -.5525E+00   .9999999 -.0000053 -.0000704
T 9475 19 .1518960E+11   2300012E-01 -.1598E+02  .1413E+01   .9999999 -.0002044 -.0000020
T 9476 19 .1519036E+11   2300016E-01 -.3387E+01  .1017E+02   .9999999 -.0000267  .0000657
T 9477 19 .1519111E+11   2300001E-01 -.3679E+01  .1124E+02   .9999999 -.0000112  .0002277
T 9478 19 .1518981E+11   2300001E-01 -.7668E+01  .1782E+01   .9999999 -.0002335 -.0000608
T 9479 19 .1518961E+11   2300022E-01  .2301E+02  .1133E+02   .9999999  .0001686  .0001682
T 9480 19 .1518973E+11   2300005E-01  .1776E+02  .3374E+01   .9999999  .0001706  .0000495
T 9481 19 .1518947E+11   2300021E-01 -.1607E+02  .7410E+00   .9999999 -.0001211 -.0000272
T 9482 19 .1519174E+11   2300013E-01  .1622E+01  .1650E+01   .9999999  .0000144  .0001678
T 9483 19 .1519054E+11   2300017E-01 -.1627E+01 -.1352E+02   .9999999 -.0000876 -.0001078
T 9484 19 .1518905E+11   2300010E-01 -.1202E+02 -.6329E+01   .9999999 -.0002095 -.0000874
T 9485 19 .1518845E+11   2300017E-01 -.4185E+01 -.6455E+01   .9999999 -.0001057 -.0000680
T 9486 19 .1519038E+11   2300004E-01  .1592E+01 -.6220E+01   .9999999 -.0000276 -.0001543
T 9487 19 .1519056E+11   2300019E-01  .6493E+00  .1064E+02   .9999999 -.0000946  .0001378
T 9488 19 .1519027E+11   2300011E-01 -.6296E+01  .9474E+01   .9999999 -.0002497  .0001790
T 9489 19 .1519093E+11   2300005E-01 -.9312E+01  .8968E+01   .9999999 -.0001675 -.0000088
T 9490 19 .1518984E+11   2300003E-01 -.1164E+02 -.2423E+01   .9999999 -.0000069 -.0000910
T 9491 19 .1519116E+11   2300013E-01  .1501E+01  .4231E+01   .9999999 -.0000054  .0000596
T 9492 19 .1518898E+11   2300019E-01 -.1172E+02  .5678E+01   .9999999 -.0001010  .0000578
T 9493 19 .1519121E+11   2300019E-01  .2159E+02 -.1525E+02   .9999999  .0001086 -.0000920
T 9494 19 .1519001E+11   2300015E-01 -.4233E+01 -.2602E+01   .9999999 -.0002042 -.0000812
T 9495 19 .1519009E+11   2300016E-01 -.1925E+02 -.2445E+01   .9999999 -.0002788 -.0000301
T 9496 19 .1519031E+11   2300020E-01 -.1945E+02  .3774E+02   .9999997 -.0002204  .0006926
T 9497 19 .1519101E+11   2300020E-01  .1072E+02  .7518E+00   .9999999  .0001451 -.0000970
T 9498 19 .1519024E+11   2300019E-01  .1505E+02 -.1294E+01   .9999999  .0001751 -.0000689
T 9499 19 .1518872E+11   2300018E-01  .2372E+01  .8950E+01   .9999999  .0002164  .0001591
T 9500 19 .1518923E+11   2300018E-01 -.1414E+02  .1727E+01   .9999999 -.0001767  .0000958
T 9501 19 .1519049E+11   2300019E-01 -.1248E+02 -.3279E+01   .9999999 -.0003004 -.0001700
T 9502 19 .1518923E+11   2300014E-01 -.4321E+01  .4834E+01   .9999999 -.0000871  .0001809
T 9503 19 .1518979E+11   2300005E-01 -.1471E+02  .6846E+01   .9999999 -.0001223  .0000154
T 9504 19 .1519078E+11   2300014E-01  .1128E+01  .3581E+01   .9999999  .0000802  .0000180
T 9505 19 .1518963E+11   2300002E-01  .1035E+02  .3580E+01   .9999999  .0001551  .0001100
T 9506 19 .1519120E+11   2300010E-01  .8213E+01 -.1166E+02   .9999999  .0000281 -.0001470
T 9507 19 .1518971E+11   2300000E-01  .2163E+02  .2271E+02   .9999999  .0003545  .0002722
T 9508 19 .1519005E+11   2300003E-01 -.4125E+01 -.1724E+02   .9999999  .0002420 -.0001250
T 9509 19 .1518992E+11   2300016E-01  .7482E+01  .5947E+01   .9999999  .0001859  .0001676
T 9510 19 .1518996E+11   2300015E-01  .5065E-02  .5287E+01   .9999999 -.0000146  .0000163
T 9511 19 .1518921E+11   2300002E-01 -.1157E+01  .1678E+01   .9999999 -.0000727  .0000324
T 9512 19 .1519193E+11   2300017E-01 -.1214E+02 -.3538E+01   .9999999 -.0000860  .0000242
T 9513 19 .1518754E+11   2300008E-01 -.2651E+01  .5802E+01   .9999999  .0000490  .0001147
T 9514 19 .1518985E+11   2300005E-01  .1733E+01 -.7764E+01   .9999999  .0000875 -.0001153
T 9515 19 .1519148E+11   2300014E-01 -.1153E+02  .1451E+01   .9999999 -.0001274 -.0000478
T 9516 19 .1519004E+11   2300020E-01  .4967E+01 -.5952E+01   .9999999  .0000766 -.0001356
T 9517 19 .1519095E+11   2300000E-01 -.2522E+02 -.2082E+02   .9999998 -.0005493 -.0002260
T 9518 19 .1519015E+11   2300020E-01  .1151E+02 -.5456E+01   .9999999  .0002068 -.0001165
T 9519 19 .1519003E+11   2300006E-01 -.2381E+01  .4051E+01   .9999999 -.0000289  .0000193
T 9520 19 .1518957E+11   2300012E-01 -.9063E+01 -.6409E+01   .9999999 -.0000962  .0000478
T 9521 19 .1518838E+11   2300017E-01  .7966E+00  .2159E+01   .9999999 -.0000095  .0000799
T 9522 19 .1519024E+11   2300017E-01  .1780E+02  .1511E+01   .9999999  .0002401 -.0000579
T 9523 19 .1519149E+11   2300013E-01  .3465E+01  .6631E+01   .9999999  .0000706  .0000850
T 9524 19 .1518993E+11   2300015E-01 -.1064E+02  .1073E+02   .9999999 -.0002591 -.0000120
T 9525 19 .1518917E+11   2300008E-01 -.4900E+01  .6333E+01   .9999999 -.0001073  .0002194
T 9526 19 .1519071E+11   2300017E-01 -.1005E+02  .3931E+01   .9999999 -.0001086  .0000548
T 9527 19 .1519128E+11   2300023E-01  .5528E+01 -.2111E+01   .9999999  .0000514  .0000160
T 9528 19 .1519150E+11   2300005E-01 -.7583E+01 -.1208E+02   .9999999 -.0000061 -.0001351
T 9529 19 .1518962E+11   2300020E-01  .1745E+02 -.4219E-01   .9999999  .0001644 -.0000816
T 9530 19 .1518978E+11   2300000E-01  .2852E+02 -.2949E+01   .9999999  .0002856 -.0001228
T 9531 19 .1518923E+11   2300006E-01  .9788E+00 -.4900E+01   .9999999 -.0001126 -.0000543
T 9532 19 .1518989E+11   2300001E-01 -.4398E+01 -.1812E+01   .9999999 -.0000016  .0001199
T 9533 19 .1518994E+11   2300021E-01 -.1227E+01 -.2724E+01   .9999999 -.0001164  .0000158
T 9534 19 .1519052E+11   2300018E-01 -.2070E+02 -.1843E+02   .9999999 -.0003083 -.0002110
T 9535 19 .1519028E+11   2300004E-01 -.8651E+00  .8784E+01   .9999999  .0000562  .0000963
T 9536 19 .1518944E+11   2300023E-01  .1366E+02  .9962E+01   .9999999  .0000284  .0001044
T 9537 19 .1519015E+11   2300022E-01 -.1061E+02  .1832E+02   .9999999 -.0001910  .0003337
T 9538 19 .1518981E+11   2300022E-01 -.9594E+01  .7722E+00   .9999999 -.0001459 -.0000054
T 9539 19 .1519079E+11   2300000E-01  .8296E+01 -.3156E+01   .9999999  .0000871 -.0000380
T 9540 19 .1518914E+11   2300009E-01  .1896E+02  .4912E+01   .9999999  .0002362  .0000340
T 9541 19 .1519028E+11   2300012E-01 -.2006E+00 -.1904E+02   .9999999  .0000366 -.0002148
T 9542 19 .1518977E+11   2300006E-01 -.8443E+01 -.1698E+02   .9999999 -.0001509 -.0001086
T 9543 19 .1518932E+11   2300009E-01  .4933E+01 -.1374E+02   .9999999  .0000598 -.0000830
T 9544 19 .1518985E+11   2300022E-01  .2149E+02  .5370E+01   .9999999  .0002419 -.0001747
T 9545 19 .1518912E+11   2300008E-01 -.6485E+02 -.1456E+02   .9999997 -.0005687 -.0004782
T 9546 19 .1519011E+11   2300001E-01 -.1357E+02 -.1287E+02   .9999999 -.0000916  .0000190
T 9547 19 .1519070E+11   2300014E-01 -.1357E+02 -.2226E+01   .9999999 -.0002755  .0000037
T 9548 19 .1518925E+11   2300005E-01 -.7069E+01  .1140E+02   .9999999 -.0003502  .0002554
T 9549 19 .1519024E+11   2300021E-01  .7393E-02  .4160E+00   .9999999  .0001201 -.0000247
T 9550 19 .1518967E+11   2300010E-01  .6740E+01  .1017E+02   .9999999 -.0001574  .0001584
T 9551 19 .1518971E+11   2300017E-01 -.2085E+01 -.6858E+01   .9999999  .0001166 -.0001873
T 9552 19 .1518996E+11   2300003E-01  .1157E+01  .1359E+01   .9999999 -.0000028  .0000337
T 9553 19 .1519028E+11   2300017E-01 -.7087E+01  .6230E+01   .9999999  .0000639  .0001254
T 9554 19 .1518909E+11   2300014E-01 -.1848E+02  .3004E+01   .9999999 -.0002728  .0001005
T 9555 19 .1519110E+11   2300019E-01 -.1023E+02  .1224E+02   .9999999 -.0001494  .0001215
T 9556 19 .1519053E+11   2300023E-01  .1322E+02 -.1362E+02   .9999999  .0001641 -.0001146
T 9557 19 .1519087E+11   2300015E-01 -.2806E-01 -.3789E+00   .9999999 -.0000120 -.0000759
T 9558 19 .1519069E+11   2300015E-01 -.1591E+01 -.3684E+01   .9999999 -.0000230 -.0001551
T 9559 19 .1519049E+11   2300006E-01  .3586E+01 -.1878E+02   .9999999 -.0000494  .0000153
T 9560 19 .1518937E+11   2300022E-01 -.1732E+02  .1760E+02   .9999999 -.0002503  .0001177
T 9561 19 .1518998E+11   2300009E-01 -.4141E+01  .2439E+01   .9999999  .0000286 -.0000453
T 9562 19 .1518971E+11   2300017E-01  .1176E+02 -.1284E+02   .9999999  .0001331 -.0001072
T 9563 19 .1518924E+11   2300021E-01  .2741E+01  .1751E+01   .9999999  .0001208 -.0001409
T 9564 19 .1518931E+11   2300018E-01  .3016E+02 -.5553E+02   .9999995  .0004824 -.0008845
T 9565 19 .1519042E+11   2300010E-01  .7282E+01  .6272E+01   .9999999  .0000396  .0000681
T 9566 19 .1519036E+11   2300001E-01  .1114E+01  .6089E+00   .9999999 -.0001004  .0000136
T 9567 19 .1519127E+11   2300007E-01  .1213E+02  .1159E+02   .9999999  .0001545  .0001704
T 9568 19 .1518895E+11   2300001E-01 -.3677E+01 -.5216E+01   .9999999  .0001440 -.0001032
T 9569 19 .1518966E+11   2300021E-01  .1955E+01 -.4018E+01   .9999999 -.0000258 -.0000499
T 9570 19 .1519021E+11   2300007E-01 -.1885E+01  .9860E+01   .9999999  .0001032 -.0000353
T 9571 19 .1519217E+11   2300022E-01  .1545E+02 -.1886E+02   .9999999  .0001517 -.0003881
T 9572 19 .1518909E+11   2300021E-01 -.7980E+00  .2937E+02   .9999999 -.0000133  .0002920
T 9573 19 .1518993E+11   2300008E-01 -.1213E+01 -.9504E+00   .9999999 -.0000679 -.0000805
T 9574 19 .1519127E+11   2300007E-01 -.9190E+01  .2244E+02   .9999999 -.0000467  .0003725
T 9575 19 .1518972E+11   2300007E-01  .4066E+01  .2534E+01   .9999999 -.0000195  .0000114
T 9576 19 .1518985E+11   2300003E-01 -.4672E+01 -.2061E+02   .9999999 -.0001461 -.0001972
T 9577 19 .1519102E+11   2300005E-01 -.9727E+01 -.2044E+01   .9999999 -.0001530 -.0000112
T 9578 19 .1518944E+11   2300021E-01 -.1205E+02  .7393E+01   .9999999 -.0000808  .0000310
T 9579 19 .1518937E+11   2300005E-01  .1356E+02  .2337E+01   .9999999  .0001542  .0001038
T 9580 19 .1519099E+11   2300022E-01  .2135E+01  .4655E+01   .9999999 -.0000491  .0000395
T 9581 19 .1519033E+11   2300009E-01  .1165E+02  .3282E+02   .9999999  .0001047  .0002846
T 9582 19 .1518996E+11   2300015E-01  .6970E+01 -.9694E+01   .9999999 -.0000784 -.0000655
T 9583 19 .1518877E+11   2300022E-01  .1276E+01  .1882E+01   .9999999 -.0000243 -.0000570
T 9584 19 .1519129E+11   2300022E-01  .3417E+02 -.1154E+02   .9999999  .0003756 -.0002387
T 9585 19 .1519047E+11   2300018E-01  .1401E+02 -.1583E+02   .9999999  .0001765 -.0000992
T 9586 19 .1518984E+11   2300010E-01  .2904E+01 -.2657E+01   .9999999  .0000652 -.0000653
T 9587 19 .1518807E+11   2300022E-01 -.1678E-01  .6179E+01   .9999999 -.0000707  .0000112
T 9588 19 .1519126E+11   2300012E-01  .5565E+01 -.8452E+01   .9999999  .0001126 -.0001574
T 9589 19 .1518980E+11   2300003E-01 -.2437E+01 -.1438E+01   .9999999 -.0001299  .0000241
T 9590 19 .1518978E+11   2300019E-01  .5352E+00 -.6725E+01   .9999999 -.0000087 -.0000522
T 9591 19 .1519008E+11   2300008E-01  .7103E+01 -.7400E+01   .9999999  .0001219 -.0000253
T 9592 19 .1519039E+11   2300013E-01 -.8209E+01 -.1955E+02   .9999999 -.0002008 -.0001063
T 9593 19 .1519020E+11   2300008E-01 -.2893E+01 -.7198E+01   .9999999 -.0000903  .0000362
T 9594 19 .1518974E+11   2300022E-01 -.6063E+01  .9451E+01   .9999999 -.0000053  .0000875
T 9595 19 .1518881E+11   2300014E-01 -.8044E-01  .9190E+01   .9999999  .0001187 -.0002026
T 9596 19 .1518994E+11   2300006E-01 -.7508E+01 -.4685E+01   .9999999 -.0001689 -.0000116
T 9597 19 .1518985E+11   2300006E-01  .5195E+01  .2086E+02   .9999999  .0001605  .0001728
T 9598 19 .1519038E+11   2300021E-01 -.4131E+01 -.6501E+01   .9999999  .0000258 -.0001967
T 9599 19 .1518873E+11   2300017E-01 -.1618E+02 -.4137E+01   .9999999 -.0002286 -.0000340
T 9600 19 .1519069E+11   2300016E-01 -.7943E+01 -.6038E+01   .9999999 -.0001040  .0000085
T 9601 19 .1518931E+11   2300006E-01 -.4413E+01 -.1172E+02   .9999999 -.0000554 -.0001678
T 9602 19 .1519015E+11   2300000E-01 -.2062E+01  .7110E+01   .9999999 -.0000110  .0002095
T 9603 19 .1518971E+11   2300022E-01  .5006E+01  .6309E+01   .9999999  .0000405  .0000725
T 9604 19 .1519127E+11   2300013E-01  .8790E+01  .8476E+01   .9999999 -.0001017  .0001916
T 9605 19 .1518993E+11   2300005E-01  .1848E+01 -.1372E+02   .9999999  .0000190 -.0001215
T 9606 19 .1518991E+11   2300001E-01 -.2817E+01 -.9418E+01   .9999999  .0000641 -.0001029
T 9607 19 .1519071E+11   2300001E-01 -.1577E+02  .3008E+01   .9999999 -.0001829 -.0000569
T 9608 19 .1519059E+11   2300010E-01 -.1568E+01  .1100E+02   .9999999  .0000403  .0000547
T 9609 19 .1519074E+11   2300015E-01 -.6035E+02  .5233E+01   .9999998 -.0005309  .0001866
T 9610 19 .1519010E+11   2300011E-01 -.9130E+01 -.1110E+02   .9999999 -.0001355 -.0000258
T 9611 19 .1518978E+11   2300023E-01  .4591E+01 -.1358E+02   .9999999  .0000867 -.0001990
T 9612 19 .1519023E+11   2300023E-01 -.1194E+02 -.8783E+01   .9999999 -.0000754 -.0000561
T 9613 19 .1518898E+11   2300016E-01  .3539E+02 -.1368E+02   .9999994  .0008342 -.0007162
T 9614 19 .1518873E+11   2300000E-01  .2587E+01 -.4986E+01   .9999999 -.0000061 -.0000295
T 9615 19 .1518941E+11   2300002E-01  .1144E+02 -.9929E+01   .9999999  .0001904 -.0001584
T 9616 19 .1519092E+11   2300006E-01 -.3186E+01  .2676E+01   .9999999 -.0000028 -.0000215
T 9617 19 .1519049E+11   2300022E-01 -.1178E+02  .4919E+01   .9999999 -.0000019  .0000294
T 9618 19 .1519015E+11   2300012E-01 -.8239E+01  .2682E+00   .9999999 -.0001055 -.0000435
T 9619 19 .1518909E+11   2300008E-01 -.1525E+02  .5691E+01   .9999999 -.0001811  .0000011
T 9620 19 .1518959E+11   2300008E-01  .7911E+01  .8318E+01   .9999999  .0000044  .0001013
T 9621 19 .1519099E+11   2300000E-01 -.9983E+01 -.9979E+01   .9999999 -.0000405 -.0000838
T 9622 19 .1518969E+11   2300020E-01  .1024E+01 -.1037E+02   .9999999  .0000167 -.0001125
T 9623 19 .1518867E+11   2300014E-01  .1955E+01  .1866E+02   .9999999 -.0000404  .0002030
T 9624 19 .1519043E+11   2300014E-01  .1173E+02 -.1026E+02   .9999999  .0001889 -.0000251
T 9625 19 .1518967E+11   2300021E-01  .3552E+01  .6085E+01   .9999999  .0000693  .0001141
T 9626 19 .1519147E+11   2300009E-01  .8897E+01  .1122E+02   .9999999 -.0000224  .0001288
T 9627 19 .1518869E+11   2300011E-01 -.2310E+01  .6553E+02   .9999998  .0000778  .0006119
T 9628 19 .1518891E+11   2300007E-01 -.6850E+01  .4511E+01   .9999999 -.0001245  .0000062
T 9629 19 .1518927E+11   2300008E-01 -.8120E+01 -.6242E+01   .9999999 -.0001015 -.0000482
T 9630 19 .1518929E+11   2300020E-01 -.4563E+01  .1508E+02   .9999999 -.0000300  .0000710
T 9631 19 .1519039E+11   2300018E-01 -.7545E+01  .1570E+02   .9999999 -.0000598  .0001008
T 9632 19 .1519100E+11   2300000E-01  .1895E+02 -.1153E+02   .9999999  .0001715 -.0001793
T 9633 19 .1518978E+11   2300000E-01  .5310E+01 -.8012E+01   .9999999  .0000209 -.0001781
T 9634 19 .1519037E+11   2300010E-01 -.2490E+02  .2883E+02   .9999999 -.0000953  .0004927
T 9635 19 .1519157E+11   2300013E-01 -.1052E+00  .6571E+01   .9999999 -.0001179 -.0000502
T 9636 19 .1518956E+11   2300001E-01  .1927E+02 -.2118E+01   .9999999  .0002999 -.0000575
T 9637 19 .1518894E+11   2300011E-01  .4665E+01 -.1952E+02   .9999999 -.0000011 -.0001357
T 9638 19 .1518955E+11   2300008E-01 -.2342E+01  .1687E+02   .9999999 -.0001362  .0004574
T 9639 19 .1518796E+11   2300011E-01 -.9256E+00 -.1305E+02   .9999999  .0000151 -.0002293
T 9640 19 .1519007E+11   2300019E-01 -.2378E+02  .3033E+02   .9999998 -.0002514  .0005363
T 9641 19 .1519002E+11   2300015E-01 -.2906E+01  .5130E+01   .9999999 -.0000418  .0000202
T 9642 19 .1518909E+11   2300010E-01 -.1621E+02 -.9828E+01   .9999999 -.0002821  .0000190
T 9643 19 .1519016E+11   2300008E-01 -.3266E+01  .5210E+01   .9999999  .0000542 -.0000049
T 9644 19 .1518932E+11   2300018E-01  .6460E+01 -.4972E+01   .9999999  .0000841 -.0000348
T 9645 19 .1518932E+11   2300023E-01  .4268E+01 -.9998E+01   .9999999  .0000688  .0000675
T 9646 19 .1519052E+11   2300020E-01  .3223E+02  .1559E+02   .9999999  .0002531  .0000278
T 9647 19 .1518953E+11   2300017E-01 -.8164E+00  .1942E+02   .9999999  .0000480  .0003056
T 9648 19 .1518990E+11   2300017E-01 -.3558E+01 -.1355E+02   .9999999 -.0000686 -.0001723
T 9649 19 .1518925E+11   2300019E-01 -.5626E+01 -.3753E+02   .9999997 -.0002180 -.0007077
T 9650 19 .1518991E+11   2300008E-01 -.2751E+01  .5664E+00   .9999999 -.0003888  .0000235
T 9651 19 .1518969E+11   2300006E-01 -.4627E+01  .1641E+02   .9999999 -.0000840  .0002609
T 9652 19 .1518919E+11   2300016E-01  .1183E+02 -.4533E+01   .9999999  .0001110  .0001355
T 9653 19 .1518977E+11   2300008E-01  .1240E+03 -.1685E+00   .9999991  .0013354  .0001303
T 9654 19 .1519060E+11   2300013E-01  .1830E+01  .1485E+02   .9999999  .0000615  .0002798
T 9655 19 .1519168E+11   2300022E-01  .1414E+02 -.3424E+01   .9999999 -.0000901  .0001068
